Type ,Ligne,Identifiant de l'élément,Structure,Statut de l'élément,Nom base français,Nom attribut français,Nom frontière français,Code de la catégorie,Tags français,Unité français,Contributeur,Programme,Url du programme,Source,Localisation géographique,Sous-localisation géographique français,Date de création,Date de modification,Période de validité,Incertitude,Réglementations,Transparence,Qualité,Qualité TeR,Qualité GR,Qualité TiR,Qualité C,Qualité P,Qualité M,Commentaire français,Type poste,Nom poste français,Total poste non décomposé,CO2f,CH4f,CH4b,N2O,Code gaz supplémentaire 1,Valeur gaz supplémentaire 1,Code gaz supplémentaire 2,Valeur gaz supplémentaire 2,Code gaz supplémentaire 3,Valeur gaz supplémentaire 3,Code gaz supplémentaire 4,Valeur gaz supplémentaire 4,Code gaz supplémentaire 5,Valeur gaz supplémentaire 5,Autres GES,CO2b
,Elément,12988,élément décomposé par poste et par gaz,Valide générique,Coke de lignite,,,Combustibles > Fossiles > Solides > Cokes,"combustible solide, coke de lignite",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,20%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,2.01,1.9,0.0996,0,0.0135,,,,,,,,,,,0,0
,Poste,12988,élément décomposé par poste et par gaz,Valide générique,Coke de lignite,,,Combustibles > Fossiles > Solides > Cokes,"combustible solide, coke de lignite",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,20%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Combustion,,1.86,1.84,5.10E-3,0,0.0135,,,,,,,,,,,0,0
,Poste,12988,élément décomposé par poste et par gaz,Valide générique,Coke de lignite,,,Combustibles > Fossiles > Solides > Cokes,"combustible solide, coke de lignite",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,20%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Amont,,0.151,0.0561,0.0945,0,0,,,,,,,,,,,0,0
,Elément,12991,élément décomposé par poste et par gaz,Valide générique,Coke de lignite,,,Combustibles > Fossiles > Solides > Cokes,"combustible solide, coke de lignite",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,20%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,118,111,5.85,0,0.795,,,,,,,,,,,0,0
,Poste,12991,élément décomposé par poste et par gaz,Valide générique,Coke de lignite,,,Combustibles > Fossiles > Solides > Cokes,"combustible solide, coke de lignite",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,20%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Combustion,,109,108,0.3,0,0.795,,,,,,,,,,,0,0
,Poste,12991,élément décomposé par poste et par gaz,Valide générique,Coke de lignite,,,Combustibles > Fossiles > Solides > Cokes,"combustible solide, coke de lignite",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,20%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Amont,,8.85,3.3,5.55,0,0,,,,,,,,,,,0,0
,Elément,12992,élément décomposé par poste et par gaz,Valide générique,Coke de pétrole,,,Combustibles > Fossiles > Solides > Cokes,"combustible solide, coke de pétrole",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,20%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,109,108,1.29,0,0.663,,,,,,,,,,,0,0
,Poste,12992,élément décomposé par poste et par gaz,Valide générique,Coke de pétrole,,,Combustibles > Fossiles > Solides > Cokes,"combustible solide, coke de pétrole",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,20%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Combustion,,96.8,96,0.09,0,0.663,,,,,,,,,,,0,0
,Poste,12992,élément décomposé par poste et par gaz,Valide générique,Coke de pétrole,,,Combustibles > Fossiles > Solides > Cokes,"combustible solide, coke de pétrole",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,20%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Amont,,12.7,11.5,1.2,0,0,,,,,,,,,,,0,0
,Elément,12993,élément décomposé par poste et par gaz,Valide générique,coke de pétrole,,,Combustibles > Fossiles > Solides > Cokes,"combustible solide, coke de pétrole",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,20%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,3.5,3.44,0.0383,0,0.0212,,,,,,,,,,,0,0
,Poste,12993,élément décomposé par poste et par gaz,Valide générique,coke de pétrole,,,Combustibles > Fossiles > Solides > Cokes,"combustible solide, coke de pétrole",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,20%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Combustion,,3.1,3.07,2.88E-3,0,0.0212,,,,,,,,,,,0,0
,Poste,12993,élément décomposé par poste et par gaz,Valide générique,coke de pétrole,,,Combustibles > Fossiles > Solides > Cokes,"combustible solide, coke de pétrole",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,20%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Amont,,0.402,0.367,0.0354,0,0,,,,,,,,,,,0,0
,Elément,12997,élément décomposé par poste et par gaz,Valide générique,Pneumatiques Usagés,,,Combustibles > Fossiles > Solides > Déchets,"combustible solide, pneumatiques usagés",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,20%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,85,85,0,0,0,,,,,,,,,,,0,0
,Poste,12997,élément décomposé par poste et par gaz,Valide générique,Pneumatiques Usagés,,,Combustibles > Fossiles > Solides > Déchets,"combustible solide, pneumatiques usagés",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,20%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Combustion,,85,85,0,0,0,,,,,,,,,,,0,0
,Elément,13523,élément décomposé par poste et par gaz,Valide générique,Gaz naturel,,,Combustibles > Fossiles > Gazeux > Gaz naturel,"combustible gazeux, Gaz naturel",kgCO2e/GJ PCI,ADEME,,,,Europe,Europe,Octobre 2014,Juillet 2015,déc.-18,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,<p>Attention les fatures de gaz naturel sont usuellement exprimées en PCS et non en PCI comme pour les autres combustibles !</p>,,,67.7,63.1,3.93,0,0.663,,,,,,,,,,,0,0
,Poste,13523,élément décomposé par poste et par gaz,Valide générique,Gaz naturel,,,Combustibles > Fossiles > Gazeux > Gaz naturel,"combustible gazeux, Gaz naturel",kgCO2e/GJ PCI,ADEME,,,,Europe,Europe,Octobre 2014,Juillet 2015,déc.-18,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,<p>Attention les fatures de gaz naturel sont usuellement exprimées en PCS et non en PCI comme pour les autres combustibles !</p>,Combustion,,56.9,56.1,0.15,0,0.663,,,,,,,,,,,0,0
,Poste,13523,élément décomposé par poste et par gaz,Valide générique,Gaz naturel,,,Combustibles > Fossiles > Gazeux > Gaz naturel,"combustible gazeux, Gaz naturel",kgCO2e/GJ PCI,ADEME,,,,Europe,Europe,Octobre 2014,Juillet 2015,déc.-18,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,<p>Attention les fatures de gaz naturel sont usuellement exprimées en PCS et non en PCI comme pour les autres combustibles !</p>,Amont,,10.8,7.01,3.78,0,0,,,,,,,,,,,0,0
,Elément,13540,élément décomposé par poste et par gaz,Valide générique,Gaz d'aciérie,,,Combustibles > Fossiles > Gazeux > Gaz industriels,"combustible gazeux, gaz d'aciérie",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,183,182,0.03,0,0.663,,,,,,,,,,,0,0
,Poste,13540,élément décomposé par poste et par gaz,Valide générique,Gaz d'aciérie,,,Combustibles > Fossiles > Gazeux > Gaz industriels,"combustible gazeux, gaz d'aciérie",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Combustion,,183,182,0.03,0,0.663,,,,,,,,,,,0,0
,Elément,13541,élément décomposé par poste et par gaz,Valide générique,Gaz de cokerie,,,Combustibles > Fossiles > Gazeux > Gaz industriels,"combustible gazeux, gaz de cokerie",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,47.5,47,9.00E-3,0,0.477,,,,,,,,,,,0,0
,Poste,13541,élément décomposé par poste et par gaz,Valide générique,Gaz de cokerie,,,Combustibles > Fossiles > Gazeux > Gaz industriels,"combustible gazeux, gaz de cokerie",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Combustion,,47.5,47,9.00E-3,0,0.477,,,,,,,,,,,0,0
,Elément,13542,élément décomposé par poste et par gaz,Valide générique,Gaz de haut fourneau,,,Combustibles > Fossiles > Gazeux > Gaz industriels,"combustible gazeux, gaz de haut fourneau",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,268,268,9.00E-3,0,0.477,,,,,,,,,,,0,0
,Poste,13542,élément décomposé par poste et par gaz,Valide générique,Gaz de haut fourneau,,,Combustibles > Fossiles > Gazeux > Gaz industriels,"combustible gazeux, gaz de haut fourneau",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Combustion,,268,268,9.00E-3,0,0.477,,,,,,,,,,,0,0
,Elément,13543,élément décomposé par poste et par gaz,Valide générique,Butane,inclus maritime,,Combustibles > Fossiles > Gazeux > Propane et butane,"combustible liquide, butane",kgCO2e/GJ PCI,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,74.5,70.7,3.09,0,0.663,,,,,,,,,,,0,0
,Poste,13543,élément décomposé par poste et par gaz,Valide générique,Butane,inclus maritime,,Combustibles > Fossiles > Gazeux > Propane et butane,"combustible liquide, butane",kgCO2e/GJ PCI,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,63.8,63,0.09,0,0.663,,,,,,,,,,,0,0
,Poste,13543,élément décomposé par poste et par gaz,Valide générique,Butane,inclus maritime,,Combustibles > Fossiles > Gazeux > Propane et butane,"combustible liquide, butane",kgCO2e/GJ PCI,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,10.7,7.7,3,0,0,,,,,,,,,,,0,0
,Elément,13544,élément décomposé par poste et par gaz,Valide générique,Butane,inclus maritime,,Combustibles > Fossiles > Gazeux > Propane et butane,"combustible liquide, butane",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,75.5,71.7,3.09,0,0.663,,,,,,,,,,,0,0
,Poste,13544,élément décomposé par poste et par gaz,Valide générique,Butane,inclus maritime,,Combustibles > Fossiles > Gazeux > Propane et butane,"combustible liquide, butane",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Combustion,,64.8,64,0.09,0,0.663,,,,,,,,,,,0,0
,Poste,13544,élément décomposé par poste et par gaz,Valide générique,Butane,inclus maritime,,Combustibles > Fossiles > Gazeux > Propane et butane,"combustible liquide, butane",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Amont,,10.7,7.7,3,0,0,,,,,,,,,,,0,0
,Elément,13545,élément décomposé par poste et par gaz,Valide générique,Butane,inclus maritime,,Combustibles > Fossiles > Gazeux > Propane et butane,"combustible liquide, butane",kgCO2e/kg,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3.52,3.34,0.147,0,0.0313,,,,,,,,,,,0,0
,Poste,13545,élément décomposé par poste et par gaz,Valide générique,Butane,inclus maritime,,Combustibles > Fossiles > Gazeux > Propane et butane,"combustible liquide, butane",kgCO2e/kg,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,3.02,2.98,4.32E-3,0,0.0313,,,,,,,,,,,0,0
,Poste,13545,élément décomposé par poste et par gaz,Valide générique,Butane,inclus maritime,,Combustibles > Fossiles > Gazeux > Propane et butane,"combustible liquide, butane",kgCO2e/kg,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,0.505,0.363,0.142,0,0,,,,,,,,,,,0,0
,Elément,13546,élément décomposé par poste et par gaz,Valide générique,Butane,inclus maritime,,Combustibles > Fossiles > Gazeux > Propane et butane,"combustible liquide, butane, Info GES",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS), Données de l'article L1431.3 du code des transports",,,,,,,,,,,,3.44,3.27,0.141,0,0.0302,,,,,,,,,,,0,0
,Poste,13546,élément décomposé par poste et par gaz,Valide générique,Butane,inclus maritime,,Combustibles > Fossiles > Gazeux > Propane et butane,"combustible liquide, butane, Info GES",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS), Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion,,2.95,2.92,4.17E-3,0,0.0302,,,,,,,,,,,0,0
,Poste,13546,élément décomposé par poste et par gaz,Valide générique,Butane,inclus maritime,,Combustibles > Fossiles > Gazeux > Propane et butane,"combustible liquide, butane, Info GES",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS), Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.487,0.35,0.137,0,0,,,,,,,,,,,0,0
,Elément,13549,élément décomposé par poste et par gaz,Valide générique,Butane,inclus maritime,,Combustibles > Fossiles > Gazeux > Propane et butane,"combustible liquide, butane",kgCO2e/litre,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,2.05,1.94,0.0843,0,0.0183,,,,,,,,,,,0,0
,Poste,13549,élément décomposé par poste et par gaz,Valide générique,Butane,inclus maritime,,Combustibles > Fossiles > Gazeux > Propane et butane,"combustible liquide, butane",kgCO2e/litre,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,1.76,1.74,2.53E-3,0,0.0183,,,,,,,,,,,0,0
,Poste,13549,élément décomposé par poste et par gaz,Valide générique,Butane,inclus maritime,,Combustibles > Fossiles > Gazeux > Propane et butane,"combustible liquide, butane",kgCO2e/litre,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,0.281,0.199,0.0818,0,0,,,,,,,,,,,0,0
,Elément,13550,élément décomposé par poste et par gaz,Valide générique,Butane,inclus maritime,,Combustibles > Fossiles > Gazeux > Propane et butane,"combustible liquide, butane",kgCO2e/litre,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,2,1.9,0.0813,0,0.0177,,,,,,,,,,,0,0
,Poste,13550,élément décomposé par poste et par gaz,Valide générique,Butane,inclus maritime,,Combustibles > Fossiles > Gazeux > Propane et butane,"combustible liquide, butane",kgCO2e/litre,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,1.73,1.71,2.44E-3,0,0.0177,,,,,,,,,,,0,0
,Poste,13550,élément décomposé par poste et par gaz,Valide générique,Butane,inclus maritime,,Combustibles > Fossiles > Gazeux > Propane et butane,"combustible liquide, butane",kgCO2e/litre,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,0.271,0.192,0.0788,0,0,,,,,,,,,,,0,0
,Elément,13553,élément décomposé par poste et par gaz,Valide générique,Propane,inclus maritime,,Combustibles > Fossiles > Gazeux > Propane et butane,"Propane, combustible liquide",kgCO2e/GJ PCI,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,74.4,70.6,3.09,0,0.663,,,,,,,,,,,0,0
